open,high,low,close,volume,marketCap,timestamp
0.73,0.74,0.64,0.66,808173.36,48381412.74,2015-09-25T23:59:59.999Z
0.66,0.7,0.63,0.7,330371.83,51625952.26,2015-09-26T23:59:59.999Z
0.71,0.71,0.64,0.64,369861.46,47363600.48,2015-09-27T23:59:59.999Z
0.65,0.65,0.5,0.52,1179366.07,38270541.16,2015-09-28T23:59:59.999Z
0.52,0.6,0.5,0.59,812943.16,43256478.5,2015-09-29T23:59:59.999Z
0.59,0.66,0.57,0.66,550947.39,48303828.87,2015-09-30T23:59:59.999Z
0.66,0.66,0.59,0.62,533647.27,45484260.47,2015-10-01T23:59:59.999Z
0.61,0.62,0.59,0.61,196012.15,44656807.27,2015-10-02T23:59:59.999Z
0.61,0.63,0.6,0.61,145722.7,45161466.4,2015-10-03T23:59:59.999Z
0.61,0.62,0.59,0.6,92342.08,43941008.68,2015-10-04T23:59:59.999Z
0.59,0.6,0.56,0.56,208790.55,41298478.05,2015-10-05T23:59:59.999Z
0.56,0.58,0.54,0.58,234698.0,42864812.05,2015-10-06T23:59:59.999Z
0.58,0.58,0.53,0.54,193689.67,39875378.66,2015-10-07T23:59:59.999Z
0.54,0.56,0.53,0.55,276061.93,40815763.55,2015-10-08T23:59:59.999Z
0.58,0.61,0.56,0.58,342510.19,42565180.35,2015-10-09T23:59:59.999Z
0.56,0.57,0.55,0.55,124641.19,40817742.89,2015-10-10T23:59:59.999Z
0.55,0.56,0.54,0.56,89925.16,41293698.28,2015-10-11T23:59:59.999Z
0.56,0.58,0.55,0.55,96415.87,40702061.84,2015-10-12T23:59:59.999Z
0.55,0.55,0.53,0.54,266811.06,39541924.24,2015-10-13T23:59:59.999Z
0.54,0.54,0.43,0.46,853534.79,33964695.39,2015-10-14T23:59:59.999Z
0.46,0.5,0.45,0.49,323274.37,36208090.25,2015-10-15T23:59:59.999Z
0.49,0.5,0.46,0.47,219858.35,34921545.9,2015-10-16T23:59:59.999Z
0.47,0.5,0.46,0.48,276650.51,35695047.35,2015-10-17T23:59:59.999Z
0.48,0.49,0.45,0.46,117840.46,33785545.85,2015-10-18T23:59:59.999Z
0.46,0.46,0.42,0.43,214486.1,31868729.32,2015-10-19T23:59:59.999Z
0.43,0.44,0.38,0.38,338973.16,28442191.57,2015-10-20T23:59:59.999Z
0.38,0.43,0.37,0.39,536449.71,29197485.91,2015-10-21T23:59:59.999Z
0.39,0.55,0.37,0.5,815395.87,37105617.62,2015-10-22T23:59:59.999Z
0.51,0.55,0.46,0.49,793232.24,36122707.99,2015-10-23T23:59:59.999Z
0.49,0.52,0.47,0.51,234506.67,37950225.84,2015-10-24T23:59:59.999Z
0.51,0.62,0.51,0.56,576730.51,41496221.25,2015-10-25T23:59:59.999Z
0.56,0.69,0.54,0.66,988401.85,49268648.75,2015-10-26T23:59:59.999Z
0.64,0.81,0.64,0.79,1669563.25,58396114.38,2015-10-27T23:59:59.999Z
0.79,0.96,0.73,0.91,2151060.55,67503502.43,2015-10-28T23:59:59.999Z
0.92,1.1,0.87,1.1,2087025.0,82106644.93,2015-10-29T23:59:59.999Z
1.1,1.22,0.88,0.95,2211580.48,70467786.98,2015-10-30T23:59:59.999Z
0.95,0.96,0.82,0.83,612295.11,61932916.41,2015-10-31T23:59:59.999Z
0.84,0.98,0.82,0.96,535083.59,71352228.37,2015-11-01T23:59:59.999Z
0.96,1.0,0.87,0.9,1039107.16,66830893.21,2015-11-02T23:59:59.999Z
0.9,0.97,0.85,0.92,1731901.95,68483080.86,2015-11-03T23:59:59.999Z
0.92,0.95,0.66,0.82,2791771.57,61072732.64,2015-11-04T23:59:59.999Z
0.83,0.91,0.79,0.82,1086008.84,61410756.11,2015-11-05T23:59:59.999Z
0.83,0.91,0.78,0.85,839689.37,63417511.75,2015-11-06T23:59:59.999Z
0.86,0.88,0.8,0.86,828697.64,64394126.53,2015-11-07T23:59:59.999Z
0.85,0.96,0.85,0.96,950903.0,71322368.08,2015-11-08T23:59:59.999Z
0.96,1.03,0.88,0.93,1905076.38,69427557.37,2015-11-09T23:59:59.999Z
0.93,0.98,0.86,0.87,794515.62,64817591.45,2015-11-10T23:59:59.999Z
0.88,0.88,0.68,0.74,1191371.6,55072161.08,2015-11-11T23:59:59.999Z
0.74,0.85,0.71,0.83,749215.61,62156275.29,2015-11-12T23:59:59.999Z
0.84,0.85,0.78,0.84,503212.7,62504029.68,2015-11-13T23:59:59.999Z
0.84,0.84,0.81,0.83,345881.15,61662504.79,2015-11-14T23:59:59.999Z
0.83,0.86,0.81,0.84,382402.97,62902322.53,2015-11-15T23:59:59.999Z
0.85,0.88,0.83,0.87,579455.95,64817106.0,2015-11-16T23:59:59.999Z
0.87,0.97,0.85,0.94,1072408.95,70585302.83,2015-11-17T23:59:59.999Z
0.93,0.95,0.88,0.93,639954.9,69830657.49,2015-11-18T23:59:59.999Z
0.93,0.94,0.88,0.9,415443.99,66988893.26,2015-11-19T23:59:59.999Z
0.89,0.89,0.84,0.86,572913.36,64578940.41,2015-11-20T23:59:59.999Z
0.87,0.92,0.87,0.92,428387.82,68684100.58,2015-11-21T23:59:59.999Z
0.92,0.92,0.9,0.91,349655.2,68135576.21,2015-11-22T23:59:59.999Z
0.91,0.91,0.88,0.89,415335.09,66707967.27,2015-11-23T23:59:59.999Z
0.89,0.89,0.84,0.85,492988.81,63469722.31,2015-11-24T23:59:59.999Z
0.84,0.84,0.8,0.81,585242.84,60836737.74,2015-11-25T23:59:59.999Z
0.81,0.85,0.76,0.83,892075.13,62452586.25,2015-11-26T23:59:59.999Z
0.83,0.85,0.81,0.82,380811.96,61425532.76,2015-11-27T23:59:59.999Z
0.82,0.88,0.81,0.86,436740.01,64918426.93,2015-11-28T23:59:59.999Z
0.86,0.86,0.81,0.83,423418.64,62309983.52,2015-11-29T23:59:59.999Z
0.83,0.85,0.8,0.82,740945.5,61952919.03,2015-11-30T23:59:59.999Z
0.83,0.84,0.81,0.83,617884.72,62216606.84,2015-12-01T23:59:59.999Z
0.82,0.83,0.77,0.77,476479.39,58094085.19,2015-12-02T23:59:59.999Z
0.77,0.79,0.74,0.77,508924.6,57559196.46,2015-12-03T23:59:59.999Z
0.74,0.79,0.73,0.77,220809.01,57828482.02,2015-12-04T23:59:59.999Z
0.77,0.8,0.76,0.79,213819.94,59619198.4,2015-12-05T23:59:59.999Z
0.8,0.81,0.77,0.77,407540.65,57775884.63,2015-12-06T23:59:59.999Z
0.77,0.78,0.72,0.75,478449.02,56159741.45,2015-12-07T23:59:59.999Z
0.74,0.76,0.72,0.76,411501.48,57145080.39,2015-12-08T23:59:59.999Z
0.76,0.76,0.71,0.73,573205.69,54809089.44,2015-12-09T23:59:59.999Z
0.72,0.78,0.71,0.76,335471.54,57495352.89,2015-12-10T23:59:59.999Z
0.77,0.85,0.75,0.85,732241.32,64078466.57,2015-12-11T23:59:59.999Z
0.85,0.95,0.85,0.89,1253214.35,67097326.46,2015-12-12T23:59:59.999Z
0.88,0.9,0.85,0.87,249147.7,65465790.67,2015-12-13T23:59:59.999Z
0.87,0.92,0.87,0.9,513147.54,68258433.51,2015-12-14T23:59:59.999Z
0.9,0.94,0.89,0.92,526303.44,69645335.74,2015-12-15T23:59:59.999Z
0.93,0.93,0.89,0.91,293447.08,68482964.64,2015-12-16T23:59:59.999Z
0.91,0.92,0.84,0.86,589155.02,65345657.87,2015-12-17T23:59:59.999Z
0.87,0.87,0.84,0.85,277555.6,64167816.64,2015-12-18T23:59:59.999Z
0.85,0.85,0.82,0.84,316243.21,63196574.51,2015-12-19T23:59:59.999Z
0.84,0.87,0.83,0.83,434653.41,62925814.8,2015-12-20T23:59:59.999Z
0.83,0.84,0.82,0.83,505489.28,62729674.61,2015-12-21T23:59:59.999Z
0.82,0.83,0.79,0.79,416398.39,59949520.44,2015-12-22T23:59:59.999Z
0.79,0.81,0.78,0.78,305929.68,59321786.35,2015-12-23T23:59:59.999Z
0.79,0.81,0.78,0.79,325184.3,59940893.4,2015-12-24T23:59:59.999Z
0.79,0.8,0.79,0.79,170662.17,60134419.2,2015-12-25T23:59:59.999Z
0.79,0.82,0.76,0.78,387571.31,59016595.39,2015-12-26T23:59:59.999Z
0.78,0.79,0.77,0.78,149972.66,59157859.26,2015-12-27T23:59:59.999Z
0.78,0.8,0.76,0.77,214557.9,58467268.05,2015-12-28T23:59:59.999Z
0.77,0.8,0.76,0.8,196557.94,60334275.85,2015-12-29T23:59:59.999Z
0.8,0.86,0.79,0.83,552931.81,63338000.27,2015-12-30T23:59:59.999Z
0.83,0.89,0.83,0.85,607385.66,64817071.67,2015-12-31T23:59:59.999Z
0.86,0.88,0.86,0.87,189778.96,66292490.75,2016-01-01T23:59:59.999Z
0.87,0.89,0.86,0.86,235314.05,65552273.03,2016-01-02T23:59:59.999Z
0.86,0.91,0.86,0.9,375420.89,68008189.05,2016-01-03T23:59:59.999Z
0.9,0.9,0.86,0.88,319031.6,66842077.42,2016-01-04T23:59:59.999Z
0.88,0.9,0.88,0.88,203229.18,66784667.04,2016-01-05T23:59:59.999Z
0.88,0.89,0.87,0.88,287300.89,67284284.58,2016-01-06T23:59:59.999Z
0.89,0.9,0.87,0.87,600781.29,66500094.75,2016-01-07T23:59:59.999Z
0.86,0.91,0.86,0.9,499450.75,68747536.83,2016-01-08T23:59:59.999Z
0.9,0.91,0.89,0.9,207046.39,68742165.1,2016-01-09T23:59:59.999Z
0.9,0.92,0.89,0.91,357661.27,69629102.73,2016-01-10T23:59:59.999Z
0.91,0.98,0.91,0.97,926242.56,74027015.54,2016-01-11T23:59:59.999Z
0.98,1.18,0.97,1.05,2669945.66,80087911.87,2016-01-12T23:59:59.999Z
1.05,1.06,0.99,1.04,927618.96,79099568.28,2016-01-13T23:59:59.999Z
1.03,1.09,1.01,1.09,690632.81,83315942.95,2016-01-14T23:59:59.999Z
1.09,1.22,1.05,1.11,3601538.04,84868032.18,2016-01-15T23:59:59.999Z
1.12,1.2,1.07,1.12,2257222.73,85350410.71,2016-01-16T23:59:59.999Z
1.12,1.22,1.11,1.22,1073464.71,92877479.48,2016-01-17T23:59:59.999Z
1.22,1.41,1.21,1.31,3919151.86,99755030.0,2016-01-18T23:59:59.999Z
1.31,1.34,1.2,1.26,2246776.86,96189849.33,2016-01-19T23:59:59.999Z
1.25,1.48,1.24,1.4,2686837.04,107212120.39,2016-01-20T23:59:59.999Z
1.41,1.46,1.37,1.43,1485703.77,109239989.88,2016-01-21T23:59:59.999Z
1.43,1.46,1.35,1.38,1443928.51,105752777.67,2016-01-22T23:59:59.999Z
1.39,1.88,1.39,1.83,6830673.71,139815505.33,2016-01-23T23:59:59.999Z
1.76,2.13,1.76,1.98,8960958.21,151811586.97,2016-01-24T23:59:59.999Z
1.99,2.47,1.9,2.31,9945638.08,177140414.69,2016-01-25T23:59:59.999Z
2.33,2.61,1.84,2.1,12844821.23,160593121.91,2016-01-26T23:59:59.999Z
2.07,2.39,2.02,2.2,6409834.25,168437918.81,2016-01-27T23:59:59.999Z
2.21,2.46,2.15,2.32,4497294.57,177504911.72,2016-01-28T23:59:59.999Z
2.33,2.39,2.11,2.28,6096019.76,174945607.85,2016-01-29T23:59:59.999Z
2.32,2.41,2.21,2.26,3439276.15,173054557.47,2016-01-30T23:59:59.999Z
2.26,2.34,2.02,2.13,5398855.14,163266941.1,2016-01-31T23:59:59.999Z
2.14,2.14,1.95,2.04,3687315.36,156623772.66,2016-02-01T23:59:59.999Z
2.03,2.25,1.98,2.24,3167465.12,171807013.34,2016-02-02T23:59:59.999Z
2.23,2.33,2.15,2.32,3653123.85,177812137.79,2016-02-03T23:59:59.999Z
2.28,2.37,2.2,2.32,3202596.47,178464692.33,2016-02-04T23:59:59.999Z
2.3,2.33,2.21,2.27,2354406.64,174139290.79,2016-02-05T23:59:59.999Z
2.27,2.3,2.22,2.27,1721695.49,174508371.81,2016-02-06T23:59:59.999Z
2.27,2.74,2.27,2.66,6279290.26,204175008.75,2016-02-07T23:59:59.999Z
2.67,2.94,2.58,2.85,8728854.78,219421122.13,2016-02-08T23:59:59.999Z
2.84,3.61,2.83,3.61,16044682.75,277994109.1,2016-02-09T23:59:59.999Z
3.54,4.31,3.35,3.93,25374678.83,302387817.21,2016-02-10T23:59:59.999Z
3.99,5.58,3.85,5.33,23411524.82,410257850.03,2016-02-11T23:59:59.999Z
5.26,5.82,4.48,4.9,20645868.32,377408481.84,2016-02-12T23:59:59.999Z
5.05,5.08,3.72,4.79,21525908.81,368615439.74,2016-02-13T23:59:59.999Z
4.8,4.86,3.95,4.66,9978224.16,358766122.39,2016-02-14T23:59:59.999Z
4.75,5.25,4.47,4.71,12414647.18,363083535.52,2016-02-15T23:59:59.999Z
4.77,4.9,3.61,3.86,14219706.46,297698705.39,2016-02-16T23:59:59.999Z
3.85,4.28,3.14,3.37,13877312.74,260213708.48,2016-02-17T23:59:59.999Z
3.39,4.29,3.08,3.96,15333573.1,305096517.23,2016-02-18T23:59:59.999Z
3.95,4.32,3.85,4.27,6905350.39,329290078.6,2016-02-19T23:59:59.999Z
4.21,4.27,3.71,3.9,7756191.59,301122148.98,2016-02-20T23:59:59.999Z
3.92,4.23,3.8,4.18,5763434.58,322888715.92,2016-02-21T23:59:59.999Z
4.19,5.08,4.17,5.05,13537313.43,390036840.09,2016-02-22T23:59:59.999Z
5.16,5.39,4.89,5.07,12134397.39,391401248.49,2016-02-23T23:59:59.999Z
5.08,5.66,5.0,5.66,10367933.94,437342406.77,2016-02-24T23:59:59.999Z
5.62,6.04,5.04,5.55,19505632.27,428756416.92,2016-02-25T23:59:59.999Z
5.47,5.68,5.2,5.37,8638792.17,415276146.91,2016-02-26T23:59:59.999Z
5.45,5.97,5.42,5.88,8143428.15,454696513.16,2016-02-27T23:59:59.999Z
5.86,6.05,5.71,5.92,9010939.36,457852067.36,2016-02-28T23:59:59.999Z
5.91,6.05,5.54,5.8,6997913.81,448857690.49,2016-02-29T23:59:59.999Z
5.81,7.27,5.8,7.04,21231822.78,544790874.82,2016-03-01T23:59:59.999Z
7.02,8.05,6.78,7.79,26791317.94,603098312.94,2016-03-02T23:59:59.999Z
7.77,9.29,7.67,8.55,37105292.22,662843341.92,2016-03-03T23:59:59.999Z
8.44,9.51,7.75,9.51,32456231.73,737019122.28,2016-03-04T23:59:59.999Z
9.42,11.15,9.06,10.0,51290076.34,775359165.95,2016-03-05T23:59:59.999Z
10.18,10.76,9.08,10.34,35543438.75,802332566.41,2016-03-06T23:59:59.999Z
10.4,10.6,8.47,8.69,31011827.86,674339589.83,2016-03-07T23:59:59.999Z
8.7,9.23,8.01,8.94,23178623.32,694033368.33,2016-03-08T23:59:59.999Z
8.9,10.96,8.79,10.82,25034542.31,839681211.76,2016-03-09T23:59:59.999Z
10.82,11.14,10.0,10.29,24441561.99,799188488.35,2016-03-10T23:59:59.999Z
10.04,10.38,9.3,9.91,18785957.07,770135995.2,2016-03-11T23:59:59.999Z
9.98,12.14,9.94,12.14,43903954.8,943169919.85,2016-03-12T23:59:59.999Z
12.12,13.68,12.08,12.98,39382207.87,1009136294.82,2016-03-13T23:59:59.999Z
13.0,13.45,10.38,11.16,52321086.12,867805395.92,2016-03-14T23:59:59.999Z
11.72,11.89,10.86,11.72,25598864.46,912147860.81,2016-03-15T23:59:59.999Z
11.73,12.37,11.25,11.28,21915976.22,877564053.25,2016-03-16T23:59:59.999Z
11.2,11.27,9.31,9.88,37138296.92,771995276.43,2016-03-17T23:59:59.999Z
9.82,9.88,7.53,9.72,47690295.21,759783349.14,2016-03-18T23:59:59.999Z
9.94,9.94,8.68,9.35,23731315.46,730891753.59,2016-03-19T23:59:59.999Z
9.33,9.68,8.49,9.16,15667583.88,716542319.35,2016-03-20T23:59:59.999Z
9.14,10.66,9.01,10.52,25341552.11,823440150.75,2016-03-21T23:59:59.999Z
10.58,10.71,9.95,10.04,17567714.36,786603594.33,2016-03-22T23:59:59.999Z
10.1,11.09,10.02,11.07,17261148.77,868084619.01,2016-03-23T23:59:59.999Z
11.13,11.19,9.67,10.05,23339418.34,788391866.06,2016-03-24T23:59:59.999Z
10.09,10.19,9.43,9.62,12345037.62,754930391.22,2016-03-25T23:59:59.999Z
9.65,10.02,9.49,9.83,8445770.61,771739590.14,2016-03-26T23:59:59.999Z
9.84,9.91,9.06,9.34,15004301.08,733018787.24,2016-03-27T23:59:59.999Z
9.35,10.63,9.33,10.46,20783633.59,821253845.59,2016-03-28T23:59:59.999Z
10.5,10.64,10.14,10.41,15795105.39,818075752.38,2016-03-29T23:59:59.999Z
10.28,10.79,10.16,10.59,17138605.97,832161692.62,2016-03-30T23:59:59.999Z
10.51,10.6,9.98,10.06,13201640.65,791007121.99,2016-03-31T23:59:59.999Z
10.02,10.41,10.02,10.25,9993936.73,806318810.62,2016-04-01T23:59:59.999Z
10.21,10.27,10.01,10.19,7625028.54,801669802.09,2016-04-02T23:59:59.999Z
10.21,10.28,10.11,10.2,4900807.94,803334678.66,2016-04-03T23:59:59.999Z
10.19,10.19,9.67,9.79,8423931.55,771230377.22,2016-04-04T23:59:59.999Z
9.85,9.85,8.9,9.17,18051721.11,722249888.65,2016-04-05T23:59:59.999Z
9.18,9.64,9.03,9.39,14935940.25,740174682.95,2016-04-06T23:59:59.999Z
9.38,9.48,8.73,8.83,11810964.91,696576801.75,2016-04-07T23:59:59.999Z
8.87,9.14,8.5,8.55,12899780.03,674701181.75,2016-04-08T23:59:59.999Z
8.51,8.85,7.96,8.03,14208457.62,633614297.37,2016-04-09T23:59:59.999Z
8.03,8.09,6.54,7.84,37386734.51,619025907.97,2016-04-10T23:59:59.999Z
7.84,7.85,7.02,7.58,13277870.36,598838553.75,2016-04-11T23:59:59.999Z
7.57,7.57,6.27,6.52,20326146.03,515443276.3,2016-04-12T23:59:59.999Z
6.54,7.66,6.21,7.07,27592742.29,558737814.62,2016-04-13T23:59:59.999Z
7.17,7.77,7.12,7.44,12059183.67,588520349.24,2016-04-14T23:59:59.999Z
7.45,7.65,7.19,7.32,10814242.59,579026621.47,2016-04-15T23:59:59.999Z
7.3,7.67,7.19,7.63,8766365.25,604063533.56,2016-04-16T23:59:59.999Z
7.64,8.6,7.59,8.25,21825886.52,653408812.43,2016-04-17T23:59:59.999Z
8.26,8.41,7.52,8.0,18660146.92,633427907.47,2016-04-18T23:59:59.999Z
8.03,8.23,7.6,7.71,11409074.83,610780756.67,2016-04-19T23:59:59.999Z
7.65,7.77,7.32,7.45,13764151.77,590792326.96,2016-04-20T23:59:59.999Z
7.48,7.72,7.05,7.17,11817892.22,568543612.68,2016-04-21T23:59:59.999Z
7.22,7.33,6.79,6.93,11787529.89,549536459.13,2016-04-22T23:59:59.999Z
6.94,7.62,6.89,7.39,12975679.29,586468438.1,2016-04-23T23:59:59.999Z
7.39,7.55,7.09,7.13,9609265.03,565945726.86,2016-04-24T23:59:59.999Z
7.13,7.21,6.44,6.73,16239227.21,534211383.85,2016-04-25T23:59:59.999Z
6.68,6.7,6.27,6.57,15683355.53,521760896.22,2016-04-26T23:59:59.999Z
6.54,7.05,6.48,6.87,17045414.31,546077395.17,2016-04-27T23:59:59.999Z
6.83,6.99,6.33,6.33,10220731.06,503602384.91,2016-04-28T23:59:59.999Z
6.35,6.81,6.32,6.57,7715815.43,522420847.01,2016-04-29T23:59:59.999Z
6.51,8.18,6.51,7.69,31927804.45,612372777.51,2016-04-30T23:59:59.999Z
7.66,7.87,7.36,7.72,14590833.7,614871867.91,2016-05-01T23:59:59.999Z
7.76,9.01,7.72,8.87,35790245.18,706301575.88,2016-05-02T23:59:59.999Z
8.82,8.82,8.05,8.08,18623774.4,643759539.4,2016-05-03T23:59:59.999Z
8.16,8.72,8.06,8.19,15322493.7,652461600.9,2016-05-04T23:59:59.999Z
8.18,8.74,8.09,8.55,15922199.98,681904135.65,2016-05-05T23:59:59.999Z
8.61,8.73,7.93,8.2,18870602.68,654126218.01,2016-05-06T23:59:59.999Z
8.17,8.31,8.08,8.22,9476892.05,655826398.69,2016-05-07T23:59:59.999Z
8.22,8.42,7.83,8.32,13181618.87,663959282.07,2016-05-08T23:59:59.999Z
8.34,8.47,8.08,8.17,11494465.92,652338280.61,2016-05-09T23:59:59.999Z
8.16,8.33,8.14,8.23,8192819.48,657421203.96,2016-05-10T23:59:59.999Z
8.29,8.8,8.26,8.79,13424338.35,702581265.12,2016-05-11T23:59:59.999Z
8.75,9.2,8.63,8.8,21125240.68,703909676.19,2016-05-12T23:59:59.999Z
8.85,9.72,8.81,9.24,27498593.28,738979194.67,2016-05-13T23:59:59.999Z
9.29,9.38,8.67,9.05,16628061.18,724504666.25,2016-05-14T23:59:59.999Z
9.05,9.23,8.78,8.81,8149942.53,705161243.59,2016-05-15T23:59:59.999Z
8.81,10.11,8.81,9.88,25707125.18,790975063.68,2016-05-16T23:59:59.999Z
9.89,11.04,9.86,10.78,32878469.15,863920749.54,2016-05-17T23:59:59.999Z
10.77,12.61,10.77,11.99,57816003.54,960950445.52,2016-05-18T23:59:59.999Z
12.07,13.25,11.89,13.16,47907940.47,1055508212.37,2016-05-19T23:59:59.999Z
13.26,13.43,11.95,12.17,45124631.73,976590869.49,2016-05-20T23:59:59.999Z
12.2,12.52,11.69,12.49,21960441.91,1002104027.18,2016-05-21T23:59:59.999Z
12.51,12.78,12.26,12.73,15982626.51,1021899041.05,2016-05-22T23:59:59.999Z
12.73,12.92,11.76,12.0,21254055.98,963814714.95,2016-05-23T23:59:59.999Z
11.86,12.28,10.71,11.35,37061351.88,912294013.21,2016-05-24T23:59:59.999Z
11.49,11.58,10.57,11.25,24649452.13,904325097.74,2016-05-25T23:59:59.999Z
11.22,11.64,10.81,11.14,18614074.41,896091171.29,2016-05-26T23:59:59.999Z
11.07,11.07,9.38,10.09,51354412.29,811643150.19,2016-05-27T23:59:59.999Z
10.2,11.13,9.33,10.7,42540088.19,861274714.44,2016-05-28T23:59:59.999Z
10.9,11.42,10.6,11.11,25734185.19,894762320.69,2016-05-29T23:59:59.999Z
11.1,11.6,11.05,11.46,13267717.24,922953943.3,2016-05-30T23:59:59.999Z
11.43,12.8,11.34,12.63,38070518.57,1017655602.04,2016-05-31T23:59:59.999Z
12.68,12.86,12.07,12.58,20188033.42,1013944192.11,2016-06-01T23:59:59.999Z
12.51,12.56,12.18,12.28,9365513.54,990277700.3,2016-06-02T23:59:59.999Z
12.33,12.44,11.89,12.42,20613059.47,1001915758.37,2016-06-03T23:59:59.999Z
12.19,12.27,11.8,12.08,13889533.86,975287886.09,2016-06-04T23:59:59.999Z
12.1,12.38,11.93,12.29,9752330.69,992327767.55,2016-06-05T23:59:59.999Z
12.33,12.39,12.1,12.28,7682494.93,991477417.61,2016-06-06T23:59:59.999Z
12.27,12.77,12.16,12.77,18852063.72,1031915074.76,2016-06-07T23:59:59.999Z
12.77,13.01,12.57,12.69,14916182.43,1026070977.68,2016-06-08T23:59:59.999Z
12.66,12.77,12.58,12.63,7240927.83,1021074423.24,2016-06-09T23:59:59.999Z
12.71,12.76,12.22,12.3,10005218.01,995084218.71,2016-06-10T23:59:59.999Z
12.37,12.62,12.2,12.62,10825480.09,1021065805.78,2016-06-11T23:59:59.999Z
12.61,14.14,12.61,14.0,33970750.36,1133187852.63,2016-06-12T23:59:59.999Z
14.03,15.69,13.98,15.66,33819621.1,1268061035.91,2016-06-13T23:59:59.999Z
