open,high,low,close,volume,marketCap,timestamp
219.57,221.93,214.9,219.2,27271302.82,3132030212.06,2015-06-18T23:59:59.999Z
219.11,220.81,214.49,215.21,21085078.3,3075835442.64,2015-06-19T23:59:59.999Z
215.35,216.49,211.91,215.95,18148921.18,3087166172.08,2015-06-20T23:59:59.999Z
215.85,215.96,213.02,214.83,9335887.27,3071868311.05,2015-06-21T23:59:59.999Z
214.65,218.12,214.48,217.31,15566162.24,3108040800.63,2015-06-22T23:59:59.999Z
217.75,218.08,214.4,215.43,13323368.61,3081948071.43,2015-06-23T23:59:59.999Z
218.58,218.63,215.21,215.21,15519774.52,3079602395.42,2015-06-24T23:59:59.999Z
214.46,217.11,214.46,216.63,14394271.95,3100794304.26,2015-06-25T23:59:59.999Z
216.59,217.61,215.65,217.48,12484153.2,3113739598.21,2015-06-26T23:59:59.999Z
218.14,225.11,217.75,224.8,18350738.92,3219348581.28,2015-06-27T23:59:59.999Z
224.77,224.96,221.62,223.03,13558083.3,3194750912.38,2015-06-28T23:59:59.999Z
226.27,233.96,226.15,233.86,31607441.78,3350794861.9,2015-06-29T23:59:59.999Z
229.29,238.95,228.32,234.68,39726851.03,3363273435.86,2015-06-30T23:59:59.999Z
236.52,238.16,229.72,232.28,24276809.77,3329716339.95,2015-07-01T23:59:59.999Z
234.2,236.98,230.18,231.35,19521648.55,3317296377.08,2015-07-02T23:59:59.999Z
230.54,232.0,228.77,231.33,17176969.59,3317909918.6,2015-07-03T23:59:59.999Z
230.82,235.29,228.76,234.78,14057235.42,3368274916.85,2015-07-04T23:59:59.999Z
234.71,247.04,232.81,244.7,39737311.02,3511506064.72,2015-07-05T23:59:59.999Z
246.22,251.95,243.03,244.33,44641540.28,3507248650.89,2015-07-06T23:59:59.999Z
244.53,245.78,239.88,241.13,26139130.43,3462137777.17,2015-07-07T23:59:59.999Z
241.91,248.27,240.46,246.28,33633651.66,3537081345.73,2015-07-08T23:59:59.999Z
244.63,245.99,241.25,243.18,36402493.0,3493404136.12,2015-07-09T23:59:59.999Z
243.49,266.5,243.17,257.73,90817803.51,3703370713.9,2015-07-10T23:59:59.999Z
255.25,267.45,254.04,262.62,36833527.46,3774679608.8,2015-07-11T23:59:59.999Z
262.65,281.69,262.08,278.53,50537586.24,4004226549.68,2015-07-12T23:59:59.999Z
279.27,279.38,252.48,262.4,55753728.66,3773348176.1,2015-07-13T23:59:59.999Z
265.85,269.59,260.94,261.69,26151297.22,3764012007.65,2015-07-14T23:59:59.999Z
261.81,266.54,259.38,259.8,24983275.77,3737814306.79,2015-07-15T23:59:59.999Z
261.56,266.26,251.68,254.29,45247439.65,3659396698.03,2015-07-16T23:59:59.999Z
255.5,257.52,249.95,256.77,25350422.64,3696109638.37,2015-07-17T23:59:59.999Z
257.99,260.95,253.14,253.9,23263230.81,3655736430.36,2015-07-18T23:59:59.999Z
253.78,254.61,251.7,252.71,14161355.87,3639588055.46,2015-07-19T23:59:59.999Z
252.56,257.62,252.06,257.62,20972758.33,3711298747.23,2015-07-20T23:59:59.999Z
257.51,259.05,254.31,254.69,21173314.87,3669890571.24,2015-07-21T23:59:59.999Z
251.93,253.76,250.76,253.36,17720526.41,3651592911.53,2015-07-22T23:59:59.999Z
253.93,254.63,252.44,252.75,16966947.45,3643678724.02,2015-07-23T23:59:59.999Z
251.16,263.22,250.48,262.33,33851487.85,3783009312.72,2015-07-24T23:59:59.999Z
262.25,264.59,260.29,262.74,18804332.0,3789857518.79,2015-07-25T23:59:59.999Z
262.69,266.7,261.84,266.37,14590735.35,3843181873.23,2015-07-26T23:59:59.999Z
266.67,271.34,261.94,267.56,27876799.71,3861420487.7,2015-07-27T23:59:59.999Z
264.77,267.49,264.58,265.49,22951848.51,3832382894.86,2015-07-28T23:59:59.999Z
266.14,266.19,260.98,261.72,22297876.19,3778933583.37,2015-07-29T23:59:59.999Z
263.44,264.38,261.13,262.19,19715509.39,3786569916.8,2015-07-30T23:59:59.999Z
262.95,264.11,258.06,260.17,21596837.58,3758421973.54,2015-07-31T23:59:59.999Z
259.14,259.36,253.15,256.33,17290187.51,3703914409.2,2015-08-01T23:59:59.999Z
255.28,257.63,252.62,257.25,16131622.06,3718216004.46,2015-08-02T23:59:59.999Z
257.87,260.3,255.52,256.43,19580651.04,3707390898.06,2015-08-03T23:59:59.999Z
256.8,260.9,256.8,260.45,20006118.16,3766376485.57,2015-08-04T23:59:59.999Z
261.83,262.43,258.74,259.11,18501700.52,3747820572.48,2015-08-05T23:59:59.999Z
258.46,258.46,255.25,255.41,17229393.97,3695282911.5,2015-08-06T23:59:59.999Z
255.16,256.68,252.99,255.94,38891248.63,3703765432.64,2015-08-07T23:59:59.999Z
254.98,255.15,237.64,237.9,53352474.71,3443668784.66,2015-08-08T23:59:59.999Z
238.01,243.37,237.41,241.62,21684076.2,3498432348.86,2015-08-09T23:59:59.999Z
242.25,243.66,239.62,241.33,19143534.99,3495165680.03,2015-08-10T23:59:59.999Z
239.92,245.4,239.69,245.4,23083953.53,3555221291.39,2015-08-11T23:59:59.999Z
245.06,245.13,240.42,241.24,24284912.15,3495642212.46,2015-08-12T23:59:59.999Z
238.58,238.62,235.58,236.69,24814466.25,3430661220.76,2015-08-13T23:59:59.999Z
236.8,239.79,234.43,238.19,24288327.06,3453214744.49,2015-08-14T23:59:59.999Z
239.06,240.09,235.25,235.48,17395426.31,3414745286.55,2015-08-15T23:59:59.999Z
235.77,236.28,231.42,232.74,26755199.42,3375800716.8,2015-08-16T23:59:59.999Z
232.96,234.77,231.72,232.49,19482606.34,3373060611.93,2015-08-17T23:59:59.999Z
232.91,232.97,190.61,190.61,38059599.06,2766032662.41,2015-08-18T23:59:59.999Z
204.63,215.28,202.0,205.55,55195139.64,2983721983.41,2015-08-19T23:59:59.999Z
203.97,213.38,203.97,211.57,29013843.94,3071847481.8,2015-08-20T23:59:59.999Z
209.58,210.54,206.34,207.1,20635618.88,3007750884.28,2015-08-21T23:59:59.999Z
204.23,206.25,195.49,202.24,20370347.61,2937993263.91,2015-08-22T23:59:59.999Z
202.23,204.27,198.02,200.29,16157478.93,2910346468.35,2015-08-23T23:59:59.999Z
200.61,200.63,185.07,185.12,52080467.86,2690581854.72,2015-08-24T23:59:59.999Z
181.37,195.41,172.31,191.34,52744949.06,2781688518.39,2015-08-25T23:59:59.999Z
192.34,200.23,190.72,195.59,27548934.7,2844309759.02,2015-08-26T23:59:59.999Z
199.39,201.68,197.3,198.26,19322042.87,2883796976.12,2015-08-27T23:59:59.999Z
199.91,209.27,196.55,205.87,27879537.37,2995240055.87,2015-08-28T23:59:59.999Z
207.15,208.64,203.37,205.56,15335927.72,2991647001.7,2015-08-29T23:59:59.999Z
205.67,207.61,202.4,204.65,17366791.91,2979142346.62,2015-08-30T23:59:59.999Z
204.46,206.99,201.6,205.3,18481795.47,2989331979.3,2015-08-31T23:59:59.999Z
205.16,206.02,202.14,203.26,18333066.03,2960481285.62,2015-09-01T23:59:59.999Z
201.95,204.21,200.58,203.07,16615357.36,2958466215.04,2015-09-02T23:59:59.999Z
204.52,204.77,202.15,202.61,15590832.07,2952482464.92,2015-09-03T23:59:59.999Z
204.33,207.64,204.18,207.1,18851079.14,3018803965.6,2015-09-04T23:59:59.999Z
206.4,211.73,205.72,210.72,18534385.37,3072352413.19,2015-09-05T23:59:59.999Z
210.59,217.8,210.42,215.05,22840222.36,3136150463.55,2015-09-06T23:59:59.999Z
215.32,217.27,214.23,215.24,19018397.2,3139874464.98,2015-09-07T23:59:59.999Z
214.97,220.29,214.82,218.34,24091780.94,3185837847.2,2015-09-08T23:59:59.999Z
217.35,218.25,212.36,212.67,21105187.96,3103813499.96,2015-09-09T23:59:59.999Z
212.12,214.75,209.85,212.24,18881719.47,3098492438.37,2015-09-10T23:59:59.999Z
211.27,213.78,211.27,212.84,17041662.97,3108061773.09,2015-09-11T23:59:59.999Z
211.59,211.82,207.09,207.51,15845624.56,3030876693.54,2015-09-12T23:59:59.999Z
207.52,208.13,202.3,203.35,16300988.0,2970866758.29,2015-09-13T23:59:59.999Z
203.31,204.92,200.97,203.34,18511681.21,2971506233.89,2015-09-14T23:59:59.999Z
203.89,229.26,203.29,203.72,16963998.23,2977914244.67,2015-09-15T23:59:59.999Z
204.27,205.12,201.74,203.24,17871007.81,2971623461.3,2015-09-16T23:59:59.999Z
202.87,203.94,202.73,203.52,16768862.91,2975776964.67,2015-09-17T23:59:59.999Z
204.72,205.45,203.55,204.24,17745419.48,2987725155.61,2015-09-18T23:59:59.999Z
205.91,206.21,204.34,204.7,11241135.38,2995085255.48,2015-09-19T23:59:59.999Z
204.61,205.47,204.18,204.45,12772747.37,2992098769.83,2015-09-20T23:59:59.999Z
204.78,204.78,200.62,201.12,17428748.56,2944045101.51,2015-09-21T23:59:59.999Z
202.85,207.69,201.19,206.11,22351684.69,3017908287.83,2015-09-22T23:59:59.999Z
207.73,208.54,206.52,207.14,15520464.15,3033865113.16,2015-09-23T23:59:59.999Z
205.93,210.66,205.88,209.66,22436795.99,3071468185.19,2015-09-24T23:59:59.999Z
209.64,212.39,209.04,210.34,20005009.39,3082318413.27,2015-09-25T23:59:59.999Z
210.11,210.41,208.58,209.46,12266803.72,3070083354.93,2015-09-26T23:59:59.999Z
209.28,209.62,207.79,208.04,12674204.5,3050114259.72,2015-09-27T23:59:59.999Z
207.89,213.7,207.56,213.52,22065178.57,3131190830.63,2015-09-28T23:59:59.999Z
212.59,213.29,209.84,210.52,20182602.51,3088114844.95,2015-09-29T23:59:59.999Z
210.31,211.28,209.41,209.79,17546658.37,3078231211.34,2015-09-30T23:59:59.999Z
211.28,213.47,210.94,212.67,18342703.67,3121190763.05,2015-10-01T23:59:59.999Z
212.05,213.19,211.46,212.08,17586826.35,3113264436.84,2015-10-02T23:59:59.999Z
211.64,213.52,211.41,213.0,14706192.01,3127574934.64,2015-10-03T23:59:59.999Z
212.82,213.21,212.29,212.58,11597965.74,3122222847.23,2015-10-04T23:59:59.999Z
212.25,214.25,211.26,214.25,20798484.85,3147512228.19,2015-10-05T23:59:59.999Z
214.76,220.64,214.56,219.86,24602483.92,3230725623.36,2015-10-06T23:59:59.999Z
218.39,218.84,215.21,215.55,20403832.51,3168178238.51,2015-10-07T23:59:59.999Z
216.28,217.32,215.48,215.59,16474152.5,3169533155.62,2015-10-08T23:59:59.999Z
214.94,216.48,214.61,216.21,15381226.73,3179340698.19,2015-10-09T23:59:59.999Z
214.62,216.01,214.03,215.67,14011358.63,3172284658.54,2015-10-10T23:59:59.999Z
215.5,217.7,214.98,217.53,14816676.94,3200392768.78,2015-10-11T23:59:59.999Z
217.24,217.75,215.75,215.86,15301214.36,3176634985.22,2015-10-12T23:59:59.999Z
215.88,220.32,214.61,219.68,24826994.19,3233482428.33,2015-10-13T23:59:59.999Z
219.16,223.36,218.64,221.35,24123858.05,3259017520.75,2015-10-14T23:59:59.999Z
219.66,223.02,219.61,221.59,21977433.13,3263431713.86,2015-10-15T23:59:59.999Z
223.73,234.15,223.41,231.28,31586749.96,3406901116.18,2015-10-16T23:59:59.999Z
231.6,241.14,231.26,238.55,38078096.08,3514926563.24,2015-10-17T23:59:59.999Z
238.79,239.46,229.86,230.62,19774614.37,3398908619.32,2015-10-18T23:59:59.999Z
230.43,233.03,229.63,231.82,22227032.73,3417442509.75,2015-10-19T23:59:59.999Z
232.71,239.13,232.41,237.92,27273353.35,3508116337.79,2015-10-20T23:59:59.999Z
237.19,238.48,232.38,234.52,22579971.82,3458862492.16,2015-10-21T23:59:59.999Z
234.96,243.79,234.65,241.6,33335037.91,3564207641.95,2015-10-22T23:59:59.999Z
247.0,251.54,246.9,249.57,26575051.9,3682663925.26,2015-10-23T23:59:59.999Z
250.98,255.7,250.98,255.65,23547608.24,3773427316.51,2015-10-24T23:59:59.999Z
255.46,266.91,255.46,257.49,41496868.48,3801561768.18,2015-10-25T23:59:59.999Z
257.4,258.92,254.57,258.92,29139486.34,3823632337.33,2015-10-26T23:59:59.999Z
257.87,267.85,257.72,265.66,41895108.06,3924124642.37,2015-10-27T23:59:59.999Z
266.23,277.67,266.23,276.12,46055203.05,4079705357.14,2015-10-28T23:59:59.999Z
278.66,291.34,276.37,287.39,59056771.36,4247223173.35,2015-10-29T23:59:59.999Z
285.82,304.23,285.82,298.63,71290058.27,4414659637.43,2015-10-30T23:59:59.999Z
298.48,302.36,280.98,285.45,44156005.82,4220867023.76,2015-10-31T23:59:59.999Z
286.21,297.54,283.37,295.69,33619025.99,4373330188.53,2015-11-01T23:59:59.999Z
295.75,331.51,293.27,327.73,92476181.83,4848522350.2,2015-11-02T23:59:59.999Z
328.53,379.39,324.69,366.24,187164775.31,5419750825.98,2015-11-03T23:59:59.999Z
368.24,452.07,347.15,375.45,240740740.74,5557386399.73,2015-11-04T23:59:59.999Z
375.62,411.97,344.79,355.63,139750544.92,5265326837.86,2015-11-05T23:59:59.999Z
356.63,363.79,325.36,344.15,112753423.4,5096643042.46,2015-11-06T23:59:59.999Z
348.42,363.61,346.71,359.79,52713740.46,5329580303.85,2015-11-07T23:59:59.999Z
357.73,362.96,343.23,347.58,48238316.89,5149946296.22,2015-11-08T23:59:59.999Z
348.66,358.87,338.02,354.19,63547317.44,5249218370.72,2015-11-09T23:59:59.999Z
353.28,354.58,305.98,313.15,89064618.82,4642080417.39,2015-11-10T23:59:59.999Z
316.64,317.35,280.47,289.87,99767051.81,4298202872.72,2015-11-11T23:59:59.999Z
291.89,320.71,291.22,314.27,72934758.36,4661304326.95,2015-11-12T23:59:59.999Z
313.31,315.54,301.81,311.69,48133098.85,4624361454.16,2015-11-13T23:59:59.999Z
312.56,314.0,306.38,309.1,35851439.18,4587062935.42,2015-11-14T23:59:59.999Z
309.24,310.74,294.79,297.28,41052089.14,4412687151.81,2015-11-15T23:59:59.999Z
298.37,309.47,294.8,308.65,44774262.78,4582904498.55,2015-11-16T23:59:59.999Z
309.3,316.78,308.6,313.73,47749836.16,4659456814.81,2015-11-17T23:59:59.999Z
314.38,316.2,310.66,314.38,41138588.74,4670262424.36,2015-11-18T23:59:59.999Z
313.49,314.1,304.68,305.5,42161015.36,4539408441.53,2015-11-19T23:59:59.999Z
304.4,304.46,291.17,300.31,49569057.17,4463584390.61,2015-11-20T23:59:59.999Z
302.6,308.3,300.26,307.15,26494269.07,4566542689.2,2015-11-21T23:59:59.999Z
307.19,307.22,301.82,304.9,22021232.62,4534448457.72,2015-11-22T23:59:59.999Z
304.87,305.59,301.99,303.64,25828461.32,4516996236.49,2015-11-23T23:59:59.999Z
303.78,303.83,299.18,300.99,27614596.07,4478740218.42,2015-11-24T23:59:59.999Z
300.65,309.19,297.58,308.32,39142226.4,4588902603.66,2015-11-25T23:59:59.999Z
309.11,345.31,309.04,332.06,99901139.25,4943744068.26,2015-11-26T23:59:59.999Z
331.82,342.88,328.06,337.65,52036118.45,5028026957.42,2015-11-27T23:59:59.999Z
337.28,339.54,332.58,337.5,34768722.26,5027153212.46,2015-11-28T23:59:59.999Z
337.59,351.25,335.88,350.64,38161582.77,5224168643.5,2015-11-29T23:59:59.999Z
350.84,361.16,349.85,356.4,67726079.15,5311415884.53,2015-11-30T23:59:59.999Z
357.2,358.63,337.46,343.07,57213893.62,5114190731.59,2015-12-01T23:59:59.999Z
340.53,340.89,328.88,338.03,50969791.08,5040364422.22,2015-12-02T23:59:59.999Z
338.67,348.99,336.86,340.29,47799151.74,5075299506.31,2015-12-03T23:59:59.999Z
330.61,332.68,325.58,332.37,32748329.83,4958501569.57,2015-12-04T23:59:59.999Z
334.15,358.09,333.7,357.33,60893155.72,5332335353.33,2015-12-05T23:59:59.999Z
357.88,370.06,355.62,357.17,71439595.77,5331470393.71,2015-12-06T23:59:59.999Z
358.53,367.72,354.34,363.64,58339431.83,5429401614.78,2015-12-07T23:59:59.999Z
365.22,383.5,359.87,383.5,53342008.12,5727557640.85,2015-12-08T23:59:59.999Z
380.57,388.54,373.09,383.44,83486868.69,5728205154.55,2015-12-09T23:59:59.999Z
379.4,380.78,373.56,377.13,47325860.03,5635930962.65,2015-12-10T23:59:59.999Z
379.6,413.11,379.6,413.11,101411334.55,6175315532.91,2015-12-11T23:59:59.999Z
411.89,427.16,374.01,396.1,120168457.48,5922714685.19,2015-12-12T23:59:59.999Z
393.06,402.19,388.15,394.97,50128027.68,5907206337.08,2015-12-13T23:59:59.999Z
394.6,407.23,392.04,404.54,118848816.03,6052273039.57,2015-12-14T23:59:59.999Z
403.75,423.25,403.75,423.25,75605879.57,6334168356.88,2015-12-15T23:59:59.999Z
425.59,425.59,406.05,416.19,98750343.06,6230173591.71,2015-12-16T23:59:59.999Z
418.15,420.98,412.71,419.34,44114012.5,6279050510.25,2015-12-17T23:59:59.999Z
420.64,429.25,419.8,427.81,55568976.65,6407597078.16,2015-12-18T23:59:59.999Z
426.73,428.59,420.48,425.59,44087913.1,6376089838.26,2015-12-19T23:59:59.999Z
425.51,425.89,399.83,407.52,69418576.82,6106958366.01,2015-12-20T23:59:59.999Z
407.66,409.4,393.36,403.79,71471689.22,6052646834.65,2015-12-21T23:59:59.999Z
400.99,406.72,399.23,400.19,46604088.37,6000213712.53,2015-12-22T23:59:59.999Z
398.83,405.96,398.74,404.02,43069771.69,6059156417.53,2015-12-23T23:59:59.999Z
406.28,420.37,406.27,417.19,52408949.2,6258087970.15,2015-12-24T23:59:59.999Z
414.86,418.01,412.33,415.59,35642557.46,6235804969.99,2015-12-25T23:59:59.999Z
415.34,416.92,369.78,380.27,105865305.75,5707504422.04,2015-12-26T23:59:59.999Z
379.58,386.41,372.63,385.33,48839150.64,5785378869.7,2015-12-27T23:59:59.999Z
386.3,392.16,381.86,385.33,45294826.17,5786780944.54,2015-12-28T23:59:59.999Z
384.56,394.48,383.22,394.48,47008473.03,5925833503.99,2015-12-29T23:59:59.999Z
396.61,397.61,386.35,390.5,42919359.27,5867626045.31,2015-12-30T23:59:59.999Z
389.57,396.01,383.04,393.86,42075192.1,5919518377.86,2015-12-31T23:59:59.999Z
396.69,401.77,393.73,400.01,33412138.52,6013353829.99,2016-01-01T23:59:59.999Z
400.28,401.6,397.74,399.19,27718364.34,6002385786.52,2016-01-02T23:59:59.999Z
399.32,399.47,391.15,396.03,36501934.06,5956373127.33,2016-01-03T23:59:59.999Z
396.26,400.37,395.36,399.05,35453330.88,6003605768.39,2016-01-04T23:59:59.999Z
400.36,401.39,397.22,399.33,31915133.59,6009423366.92,2016-01-05T23:59:59.999Z
401.8,401.8,396.67,399.24,31673334.57,6009436265.46,2016-01-06T23:59:59.999Z
399.01,425.69,398.14,425.02,81249141.69,6399071242.83,2016-01-07T23:59:59.999Z
418.84,423.78,410.05,414.89,52172281.22,6248352667.29,2016-01-08T23:59:59.999Z
414.84,415.99,408.9,409.56,29534266.63,6169610525.12,2016-01-09T23:59:59.999Z
410.14,410.2,402.92,409.91,32936133.22,6176631334.75,2016-01-10T23:59:59.999Z
410.71,412.51,406.27,410.46,37025171.62,6186664558.35,2016-01-11T23:59:59.999Z
412.8,412.8,401.3,401.3,106481532.65,6050290227.27,2016-01-12T23:59:59.999Z
400.83,401.32,391.41,398.72,160354112.87,6012873530.27,2016-01-13T23:59:59.999Z
397.03,397.98,392.95,395.21,40361407.05,5961277447.79,2016-01-14T23:59:59.999Z
396.26,396.26,335.54,335.54,141233199.48,5062256436.79,2016-01-15T23:59:59.999Z
334.62,357.98,325.31,355.21,110313473.88,5360278245.65,2016-01-16T23:59:59.999Z
354.86,358.35,348.39,350.41,41539505.04,5289164482.91,2016-01-17T23:59:59.999Z
349.64,355.47,344.99,354.61,49829547.54,5354145491.85,2016-01-18T23:59:59.999Z
355.4,356.04,348.0,349.08,42993388.43,5271748547.47,2016-01-19T23:59:59.999Z
347.84,389.55,344.97,384.93,111495832.19,5814634784.05,2016-01-20T23:59:59.999Z
386.05,389.03,373.78,377.43,62868445.26,5702538007.87,2016-01-21T23:59:59.999Z
377.51,378.12,345.75,352.4,84343652.11,5325929754.1,2016-01-22T23:59:59.999Z
354.4,365.62,353.98,359.09,52124362.9,5428653392.81,2016-01-23T23:59:59.999Z
359.65,375.76,359.1,373.43,50806042.07,5647102129.23,2016-01-24T23:59:59.999Z
372.58,372.58,359.84,362.78,54697536.58,5487447126.78,2016-01-25T23:59:59.999Z
361.23,366.54,359.91,361.36,53581828.23,5467538636.43,2016-01-26T23:59:59.999Z
361.37,365.42,360.76,363.69,43668876.61,5504185769.06,2016-01-27T23:59:59.999Z
362.39,362.71,348.25,348.76,54335931.77,5279448186.46,2016-01-28T23:59:59.999Z
347.8,351.71,334.39,347.22,78804370.02,5257558624.9,2016-01-29T23:59:59.999Z
349.8,351.69,347.61,349.23,27960853.11,5289720335.84,2016-01-30T23:59:59.999Z
349.27,351.17,339.61,340.47,34986889.48,5158575709.75,2016-01-31T23:59:59.999Z
340.98,349.03,339.69,344.4,47688977.1,5219486353.03,2016-02-01T23:59:59.999Z
342.25,344.97,342.25,343.66,37058278.27,5209736331.5,2016-02-02T23:59:59.999Z
343.21,343.49,337.16,338.91,42078966.65,5139218923.66,2016-02-03T23:59:59.999Z
333.73,353.05,333.57,351.24,62464392.35,5327729561.49,2016-02-04T23:59:59.999Z
347.26,349.22,344.29,345.16,39132958.3,5237197042.74,2016-02-05T23:59:59.999Z
346.44,346.47,333.71,337.42,44134151.81,5121318357.51,2016-02-06T23:59:59.999Z
337.41,341.31,335.96,337.5,33225468.23,5124136333.45,2016-02-07T23:59:59.999Z
338.14,340.94,335.07,335.17,42785047.57,5089966641.0,2016-02-08T23:59:59.999Z
333.71,337.13,333.24,336.04,49435656.84,5104652482.04,2016-02-09T23:59:59.999Z
333.26,341.53,332.93,338.13,75423846.9,5137806379.29,2016-02-10T23:59:59.999Z
338.75,339.65,333.69,336.57,65935815.6,5115736678.19,2016-02-11T23:59:59.999Z
335.56,340.22,335.48,339.6,59251259.39,5163268746.13,2016-02-12T23:59:59.999Z
341.87,348.29,341.87,348.29,55027730.87,5296666541.2,2016-02-13T23:59:59.999Z
349.24,361.95,349.24,361.95,66189494.27,5505920802.37,2016-02-14T23:59:59.999Z
363.12,365.63,354.37,356.54,65992957.95,5425039995.21,2016-02-15T23:59:59.999Z
359.26,365.98,359.26,364.68,65413552.89,5550018286.74,2016-02-16T23:59:59.999Z
366.14,378.27,365.35,373.92,74720316.15,5692139548.95,2016-02-17T23:59:59.999Z
374.55,383.02,373.71,379.76,69009710.48,5782725756.4,2016-02-18T23:59:59.999Z
380.77,381.11,376.15,379.02,50181318.68,5772727128.79,2016-02-19T23:59:59.999Z
378.87,397.18,378.87,392.85,84464500.36,5984890265.19,2016-02-20T23:59:59.999Z
393.4,402.63,385.58,394.32,80715945.36,6008531833.66,2016-02-21T23:59:59.999Z
394.7,394.75,389.24,393.59,76771443.98,5998627488.94,2016-02-22T23:59:59.999Z
397.44,398.89,378.91,381.55,77305609.87,5816483470.75,2016-02-23T23:59:59.999Z
381.96,386.13,375.56,385.59,61467830.51,5879135399.46,2016-02-24T23:59:59.999Z
386.12,388.55,381.92,385.67,64315043.6,5881889739.83,2016-02-25T23:59:59.999Z
385.05,391.87,382.32,391.87,55754443.24,5977808765.69,2016-02-26T23:59:59.999Z
395.9,397.17,391.57,395.61,38318485.32,6036326233.13,2016-02-27T23:59:59.999Z
395.66,398.5,387.65,396.51,48507637.43,6051391495.11,2016-02-28T23:59:59.999Z
396.59,403.98,395.0,400.49,55535456.13,6113500507.82,2016-02-29T23:59:59.999Z
402.53,404.13,397.39,399.97,68844379.08,6106890710.15,2016-03-01T23:59:59.999Z
400.19,400.92,389.95,389.95,68937088.2,5955421322.17,2016-03-02T23:59:59.999Z
390.16,391.51,386.02,388.08,92484123.33,5928271410.1,2016-03-03T23:59:59.999Z
385.45,388.5,375.49,375.49,83019093.57,5737412863.94,2016-03-04T23:59:59.999Z
373.3,373.73,358.08,364.02,123032526.35,5563514691.48,2016-03-05T23:59:59.999Z
363.98,374.32,359.67,370.51,82890308.98,5664002065.05,2016-03-06T23:59:59.999Z
370.99,378.42,369.67,376.96,78029660.63,5763956775.98,2016-03-07T23:59:59.999Z
376.38,377.99,373.31,375.93,63850069.02,5749566208.59,2016-03-08T23:59:59.999Z
376.23,378.18,374.15,377.11,63641763.48,5769235260.43,2016-03-09T23:59:59.999Z
377.52,380.04,376.16,379.69,73751043.15,5810217926.82,2016-03-10T23:59:59.999Z
373.2,379.18,373.0,377.18,66162518.78,5773305738.82,2016-03-11T23:59:59.999Z
378.09,378.26,367.76,369.14,83143122.59,5651478288.94,2016-03-12T23:59:59.999Z
369.16,373.6,369.15,371.33,66651242.04,5686217885.84,2016-03-13T23:59:59.999Z
371.18,373.41,371.18,373.19,85365534.55,5716133077.11,2016-03-14T23:59:59.999Z
375.26,376.83,374.0,375.66,60185382.12,5755501562.5,2016-03-15T23:59:59.999Z
375.44,376.16,374.56,375.55,58704791.07,5755288836.86,2016-03-16T23:59:59.999Z
372.62,375.39,372.62,375.05,74479358.0,5748968316.94,2016-03-17T23:59:59.999Z
371.7,371.7,358.97,361.98,92752342.23,5549874937.07,2016-03-18T23:59:59.999Z
363.27,364.8,361.47,364.32,51857802.24,5586962197.85,2016-03-19T23:59:59.999Z
364.28,368.03,364.28,367.26,40784573.05,5633362834.64,2016-03-20T23:59:59.999Z
366.67,366.67,363.97,366.57,54683281.6,5624045218.73,2016-03-21T23:59:59.999Z
367.85,372.52,367.31,372.26,59490072.12,5712781720.84,2016-03-22T23:59:59.999Z
372.96,373.95,372.25,372.85,54802176.24,5723194561.01,2016-03-23T23:59:59.999Z
374.43,374.66,371.8,372.61,61160361.52,5720890263.22,2016-03-24T23:59:59.999Z
373.08,374.49,372.23,373.68,47079899.68,5738631357.8,2016-03-25T23:59:59.999Z
373.98,375.44,372.99,374.5,40009319.0,5752726430.45,2016-03-26T23:59:59.999Z
374.68,384.23,374.29,382.41,63825627.24,5875475665.32,2016-03-27T23:59:59.999Z
382.31,382.59,379.4,380.24,61416868.33,5843765864.91,2016-03-28T23:59:59.999Z
378.98,380.67,368.6,372.02,67355755.63,5718966316.01,2016-03-29T23:59:59.999Z
369.17,369.17,365.33,367.39,58483836.68,5649062086.26,2016-03-30T23:59:59.999Z
366.28,369.03,366.28,367.58,53113874.92,5653226443.55,2016-03-31T23:59:59.999Z
366.22,367.46,365.41,367.28,45022583.48,5649906519.33,2016-04-01T23:59:59.999Z
367.46,370.67,367.46,369.61,40116975.5,5687061658.85,2016-04-02T23:59:59.999Z
369.87,370.23,368.58,369.64,33418547.47,5688792753.67,2016-04-03T23:59:59.999Z
369.72,370.64,368.23,369.85,44435541.9,5693636319.26,2016-04-04T23:59:59.999Z
369.7,372.55,369.35,372.35,53317527.22,5733536836.8,2016-04-05T23:59:59.999Z
372.83,373.05,371.47,372.07,51925307.56,5730660552.37,2016-04-06T23:59:59.999Z
371.6,371.63,368.88,370.83,50753157.89,5712888785.19,2016-04-07T23:59:59.999Z
372.11,374.27,369.23,369.86,55833435.99,5699335111.68,2016-04-08T23:59:59.999Z
369.2,369.27,365.43,367.97,43685471.14,5671643290.16,2016-04-09T23:59:59.999Z
368.13,370.62,367.83,369.86,64466222.14,5702348432.8,2016-04-10T23:59:59.999Z
370.03,370.79,368.86,370.57,44511446.36,5714693083.5,2016-04-11T23:59:59.999Z
370.62,374.51,370.62,372.68,61993864.49,5748664578.62,2016-04-12T23:59:59.999Z
373.98,374.89,371.6,372.32,60680432.3,5744600298.35,2016-04-13T23:59:59.999Z
376.16,377.44,375.34,376.47,40178349.6,5810216343.21,2016-04-14T23:59:59.999Z
376.87,381.75,376.87,381.56,48660539.87,5890105318.5,2016-04-15T23:59:59.999Z
